post_date,job_family,count_id_indexed
2021-01-13,Finance/Insurance,0.9611
2021-01-13,Food & Beverage,0.9044
2021-01-13,Healthcare,0.7725
2021-01-13,Hospitality Staff,0.6984
2021-01-13,Human Resources,0.5844
2021-01-13,IT,0.3373
2021-01-13,Manufacturing/Operations Staff,0.7737
2021-01-13,Marketing/Advertising,1.0239
2021-01-13,Product Management,1.2422
2021-01-13,Retail Staff,0.8546
2021-01-13,Sales,0.8158
2021-01-13,Security,0.8236
2021-01-13,Skilled Trades,0.9424
2021-01-13,Supply Chain Staff,0.9321
2021-01-13,Unassigned,0.3564
2021-01-14,,1.2478
2021-01-14,Customer Service,0.7871
2021-01-14,Entertainment and Recreation,0.5108
2021-01-14,Facilities/Constr,0.7362
2021-01-14,Finance/Insurance,0.9434
2021-01-14,Food & Beverage,0.8812
2021-01-14,Healthcare,0.7659
2021-01-14,Hospitality Staff,0.6692
2021-01-14,Human Resources,0.5883
2021-01-14,IT,0.3338
2021-01-14,Manufacturing/Operations Staff,0.7678
2021-01-14,Marketing/Advertising,1.0034
2021-01-14,Product Management,1.2244
2021-01-14,Retail Staff,0.8208
2021-01-14,Sales,0.8135
2021-01-14,Security,0.8154
2021-01-14,Skilled Trades,0.9359
2021-01-14,Supply Chain Staff,0.9182
2021-01-14,Unassigned,0.3519
2021-01-15,,1.2181
2021-01-15,Customer Service,0.7847
2021-01-15,Entertainment and Recreation,0.5020
2021-01-15,Facilities/Constr,0.7085
2021-01-15,Finance/Insurance,0.9148
2021-01-15,Food & Beverage,0.8814
2021-01-15,Healthcare,0.7560
2021-01-15,Hospitality Staff,0.6682
2021-01-15,Human Resources,0.5877
2021-01-15,IT,0.3256
2021-01-15,Manufacturing/Operations Staff,0.7290
2021-01-15,Marketing/Advertising,0.9884
2021-01-15,Product Management,1.2154
2021-01-15,Retail Staff,0.8252
2021-01-15,Sales,0.7692
2021-01-15,Security,0.8020
2021-01-15,Skilled Trades,0.9024
2021-01-15,Supply Chain Staff,0.8915
2021-01-15,Unassigned,0.3443
2021-01-16,,1.2390
2021-01-16,Customer Service,0.8145
2021-01-16,Entertainment and Recreation,0.5168
2021-01-16,Facilities/Constr,0.7365
2021-01-16,Finance/Insurance,0.9558
2021-01-16,Food & Beverage,0.9027
2021-01-16,Healthcare,0.7700
2021-01-16,Hospitality Staff,0.6799
2021-01-16,Human Resources,0.6228
2021-01-16,IT,0.3382
2021-01-16,Manufacturing/Operations Staff,0.7784
2021-01-16,Marketing/Advertising,1.0568
2021-01-16,Product Management,1.2779
2021-01-16,Retail Staff,0.8562
2021-01-16,Sales,0.8111
2021-01-16,Security,0.8195
2021-01-16,Skilled Trades,0.9269
2021-01-16,Supply Chain Staff,0.9171
2021-01-16,Unassigned,0.3552
2021-01-17,,1.2446
2021-01-17,Customer Service,0.8179
2021-01-17,Entertainment and Recreation,0.5155
2021-01-17,Facilities/Constr,0.7358
2021-01-17,Finance/Insurance,0.9535
2021-01-17,Food & Beverage,0.8991
2021-01-17,Healthcare,0.7716
2021-01-17,Hospitality Staff,0.6773
2021-01-17,Human Resources,0.6255
2021-01-17,IT,0.3396
2021-01-17,Manufacturing/Operations Staff,0.7889
2021-01-17,Marketing/Advertising,1.0584
2021-01-17,Product Management,1.2882
2021-01-17,Retail Staff,0.8509
2021-01-17,Sales,0.8078
2021-01-17,Security,0.8213
2021-01-17,Skilled Trades,0.9340
2021-01-17,Supply Chain Staff,0.9219
2021-01-17,Unassigned,0.3554
2021-01-18,,1.2282
2021-01-18,Customer Service,0.7649
2021-01-18,Entertainment and Recreation,0.4689
2021-01-18,Facilities/Constr,0.7046
2021-01-18,Finance/Insurance,0.9101
2021-01-18,Food & Beverage,0.7979
2021-01-18,Healthcare,0.7567
2021-01-18,Hospitality Staff,0.6400
2021-01-18,Human Resources,0.6057
2021-01-18,IT,0.3306
2021-01-18,Manufacturing/Operations Staff,0.7846
2021-01-18,Marketing/Advertising,1.0070
2021-01-18,Product Management,1.2558
2021-01-18,Retail Staff,0.7642
2021-01-18,Sales,0.7778
2021-01-18,Security,0.8113
2021-01-18,Skilled Trades,0.9219
2021-01-18,Supply Chain Staff,0.8921
2021-01-18,Unassigned,0.3340
2021-01-19,,1.1850
2021-01-19,Customer Service,0.7560
2021-01-19,Entertainment and Recreation,0.4504
2021-01-19,Facilities/Constr,0.6665
2021-01-19,Finance/Insurance,0.8771
2021-01-19,Food & Beverage,0.7771
2021-01-19,Healthcare,0.7300
2021-01-19,Hospitality Staff,0.6282
2021-01-19,Human Resources,0.5820
2021-01-19,IT,0.3124
2021-01-19,Manufacturing/Operations Staff,0.7642
2021-01-19,Marketing/Advertising,0.9764
2021-01-19,Product Management,1.1984
2021-01-19,Retail Staff,0.7463
2021-01-19,Sales,0.7474
2021-01-19,Security,0.7781
2021-01-19,Skilled Trades,0.8858
2021-01-19,Supply Chain Staff,0.8609
2021-01-19,Unassigned,0.3204
2021-01-20,,1.1671
2021-01-20,Customer Service,0.7765
2021-01-20,Entertainment and Recreation,0.4534
2021-01-20,Facilities/Constr,0.6700
2021-01-20,Finance/Insurance,0.8832
2021-01-20,Food & Beverage,0.7923
2021-01-20,Healthcare,0.7383
2021-01-20,Hospitality Staff,0.6419
2021-01-20,Human Resources,0.5966
2021-01-20,IT,0.3051
2021-01-20,Manufacturing/Operations Staff,0.7676
2021-01-20,Marketing/Advertising,0.9871
2021-01-20,Product Management,1.2360
2021-01-20,Retail Staff,0.7615
2021-01-20,Sales,0.7495
2021-01-20,Security,0.7795
2021-01-20,Skilled Trades,0.8821
2021-01-20,Supply Chain Staff,0.8748
2021-01-20,Unassigned,0.3233
2021-01-21,,1.1595
2021-01-21,Customer Service,0.7981
2021-01-21,Entertainment and Recreation,0.4558
2021-01-21,Facilities/Constr,0.6795
2021-01-21,Finance/Insurance,0.9011
2021-01-21,Food & Beverage,0.8131
2021-01-21,Healthcare,0.7381
2021-01-21,Hospitality Staff,0.6676
2021-01-21,Human Resources,0.5977
2021-01-21,IT,0.3015
2021-01-21,Manufacturing/Operations Staff,0.7713
2021-01-21,Marketing/Advertising,1.0157
2021-01-21,Product Management,1.2725
2021-01-21,Retail Staff,0.7870
2021-01-21,Sales,0.7425
2021-01-21,Security,0.7720
2021-01-21,Skilled Trades,0.8844
2021-01-21,Supply Chain Staff,0.8909
2021-01-21,Unassigned,0.3272
2021-01-22,,1.1580
2021-01-22,Customer Service,0.7988
2021-01-22,Entertainment and Recreation,0.4623
2021-01-22,Facilities/Constr,0.6921
2021-01-22,Finance/Insurance,0.9289
2021-01-22,Food & Beverage,0.8085
2021-01-22,Healthcare,0.7097
2021-01-22,Hospitality Staff,0.6652
2021-01-22,Human Resources,0.5870
2021-01-22,IT,0.3050
2021-01-22,Manufacturing/Operations Staff,0.7882
2021-01-22,Marketing/Advertising,1.0137
2021-01-22,Product Management,1.2910
2021-01-22,Retail Staff,0.7732
2021-01-22,Sales,0.7723
2021-01-22,Security,0.7493
2021-01-22,Skilled Trades,0.8856
2021-01-22,Supply Chain Staff,0.8539
2021-01-22,Unassigned,0.3307
2021-01-23,,1.1337
2021-01-23,Customer Service,0.7631
2021-01-23,Entertainment and Recreation,0.4450
2021-01-23,Facilities/Constr,0.6645
2021-01-23,Finance/Insurance,0.8847
2021-01-23,Food & Beverage,0.7899
2021-01-23,Healthcare,0.6666
2021-01-23,Hospitality Staff,0.6497
2021-01-23,Human Resources,0.5397
2021-01-23,IT,0.2956
2021-01-23,Manufacturing/Operations Staff,0.7511
2021-01-23,Marketing/Advertising,0.9479
2021-01-23,Product Management,1.2385
2021-01-23,Retail Staff,0.7442
2021-01-23,Sales,0.7216
2021-01-23,Security,0.7327
2021-01-23,Skilled Trades,0.8598
2021-01-23,Supply Chain Staff,0.8120
2021-01-23,Unassigned,0.3180
2021-01-24,,1.1278
2021-01-24,Customer Service,0.7713
2021-01-24,Entertainment and Recreation,0.4494
2021-01-24,Facilities/Constr,0.6681
2021-01-24,Finance/Insurance,0.8885
2021-01-24,Food & Beverage,0.7975
2021-01-24,Healthcare,0.6557
2021-01-24,Hospitality Staff,0.6558
2021-01-24,Human Resources,0.5273
2021-01-24,IT,0.2961
2021-01-24,Manufacturing/Operations Staff,0.7509
2021-01-24,Marketing/Advertising,0.9557
2021-01-24,Product Management,1.2468
2021-01-24,Retail Staff,0.7518
2021-01-24,Sales,0.7287
2021-01-24,Security,0.7347
2021-01-24,Skilled Trades,0.8543
2021-01-24,Supply Chain Staff,0.8058
2021-01-24,Unassigned,0.3181
2021-01-25,,1.1041
2021-01-25,Customer Service,0.7453
2021-01-25,Entertainment and Recreation,0.4360
2021-01-25,Facilities/Constr,0.6455
2021-01-25,Finance/Insurance,0.8629
2021-01-25,Food & Beverage,0.7705
2021-01-25,Healthcare,0.6335
2021-01-25,Hospitality Staff,0.6237
2021-01-25,Human Resources,0.5052
2021-01-25,IT,0.2909
2021-01-25,Manufacturing/Operations Staff,0.7115
2021-01-25,Marketing/Advertising,0.9208
2021-01-25,Product Management,1.2074
2021-01-25,Retail Staff,0.7253
2021-01-25,Sales,0.7031
2021-01-25,Security,0.7101
2021-01-25,Skilled Trades,0.8246
2021-01-25,Supply Chain Staff,0.7621
2021-01-25,Unassigned,0.3089
2021-01-26,,1.1179
2021-01-26,Customer Service,0.7618
2021-01-26,Entertainment and Recreation,0.4512
2021-01-26,Facilities/Constr,0.6704
2021-01-26,Finance/Insurance,0.8987
2021-01-26,Food & Beverage,0.7892
2021-01-26,Healthcare,0.6265
2021-01-26,Hospitality Staff,0.6299
2021-01-26,Human Resources,0.5043
2021-01-26,IT,0.3058
2021-01-26,Manufacturing/Operations Staff,0.7285
2021-01-26,Marketing/Advertising,0.9462
2021-01-26,Product Management,1.1936
2021-01-26,Retail Staff,0.7448
2021-01-26,Sales,0.7346
2021-01-26,Security,0.7424
2021-01-26,Skilled Trades,0.8329
2021-01-26,Supply Chain Staff,0.7644
2021-01-26,Unassigned,0.3208
2021-01-27,,1.1105
2021-01-27,Customer Service,0.7652
2021-01-27,Entertainment and Recreation,0.4560
2021-01-27,Facilities/Constr,0.6690
2021-01-27,Finance/Insurance,0.9084
2021-01-27,Food & Beverage,0.7893
2021-01-27,Healthcare,0.5850
2021-01-27,Hospitality Staff,0.6267
2021-01-27,Human Resources,0.4688
2021-01-27,IT,0.3141
2021-01-27,Manufacturing/Operations Staff,0.7342
2021-01-27,Marketing/Advertising,0.9377
2021-01-27,Product Management,1.1205
2021-01-27,Retail Staff,0.7506
2021-01-27,Sales,0.7400
2021-01-27,Security,0.7258
2021-01-27,Skilled Trades,0.8349
2021-01-27,Supply Chain Staff,0.7428
2021-01-27,Unassigned,0.3213
2021-01-28,,1.1478
2021-01-28,Customer Service,0.7989
2021-01-28,Entertainment and Recreation,0.4852
2021-01-28,Facilities/Constr,0.7045
2021-01-28,Finance/Insurance,0.9547
2021-01-28,Food & Beverage,0.8256
2021-01-28,Healthcare,0.5772
2021-01-28,Hospitality Staff,0.6617
2021-01-28,Human Resources,0.4759
2021-01-28,IT,0.3348
2021-01-28,Manufacturing/Operations Staff,0.7799
2021-01-28,Marketing/Advertising,0.9951
2021-01-28,Product Management,1.0883
2021-01-28,Retail Staff,0.7929
2021-01-28,Sales,0.7921
2021-01-28,Security,0.7520
2021-01-28,Skilled Trades,0.8731
2021-01-28,Supply Chain Staff,0.7812
2021-01-28,Unassigned,0.3377
2021-01-29,,1.1663
2021-01-29,Customer Service,0.8169
2021-01-29,Entertainment and Recreation,0.5067
2021-01-29,Facilities/Constr,0.7264
2021-01-29,Finance/Insurance,0.9583
2021-01-29,Food & Beverage,0.8484
2021-01-29,Healthcare,0.5991
2021-01-29,Hospitality Staff,0.6750
2021-01-29,Human Resources,0.5059
2021-01-29,IT,0.3418
2021-01-29,Manufacturing/Operations Staff,0.8170
2021-01-29,Marketing/Advertising,1.0279
2021-01-29,Product Management,1.0139
2021-01-29,Retail Staff,0.8085
2021-01-29,Sales,0.8100
2021-01-29,Security,0.7895
2021-01-29,Skilled Trades,0.9053
2021-01-29,Supply Chain Staff,0.8582
2021-01-29,Unassigned,0.3449
2021-01-30,,1.1539
2021-01-30,Customer Service,0.8293
2021-01-30,Entertainment and Recreation,0.5063
2021-01-30,Facilities/Constr,0.7211
2021-01-30,Finance/Insurance,0.9537
2021-01-30,Food & Beverage,0.8514
2021-01-30,Healthcare,0.6088
2021-01-30,Hospitality Staff,0.6825
2021-01-30,Human Resources,0.5053
2021-01-30,IT,0.3369
2021-01-30,Manufacturing/Operations Staff,0.8056
2021-01-30,Marketing/Advertising,1.0264
2021-01-30,Product Management,0.9262
2021-01-30,Retail Staff,0.8056
2021-01-30,Sales,0.8183
2021-01-30,Security,0.7745
2021-01-30,Skilled Trades,0.8971
2021-01-30,Supply Chain Staff,0.8695
2021-01-30,Unassigned,0.3436
2021-01-31,,1.1436
2021-01-31,Customer Service,0.8210
2021-01-31,Entertainment and Recreation,0.5030
2021-01-31,Facilities/Constr,0.7146
2021-01-31,Finance/Insurance,0.9459
2021-01-31,Food & Beverage,0.8482
2021-01-31,Healthcare,0.6065
2021-01-31,Hospitality Staff,0.6776
2021-01-31,Human Resources,0.5033
2021-01-31,IT,0.3356
2021-01-31,Manufacturing/Operations Staff,0.8008
2021-01-31,Marketing/Advertising,1.0176
2021-01-31,Product Management,0.8920
2021-01-31,Retail Staff,0.7984
2021-01-31,Sales,0.8113
2021-01-31,Security,0.7700
2021-01-31,Skilled Trades,0.8913
2021-01-31,Supply Chain Staff,0.8658
2021-01-31,Unassigned,0.3417
2021-02-01,,1.2182
2021-02-01,Customer Service,0.8871
2021-02-01,Entertainment and Recreation,0.5377
2021-02-01,Facilities/Constr,0.7658
2021-02-01,Finance/Insurance,1.0114
2021-02-01,Food & Beverage,0.8926
2021-02-01,Healthcare,0.6451
2021-02-01,Hospitality Staff,0.7103
2021-02-01,Human Resources,0.5334
2021-02-01,IT,0.3519
2021-02-01,Manufacturing/Operations Staff,0.8632
2021-02-01,Marketing/Advertising,1.0731
2021-02-01,Product Management,0.9351
2021-02-01,Retail Staff,0.8612
2021-02-01,Sales,0.8522
2021-02-01,Security,0.8115
2021-02-01,Skilled Trades,0.9536
2021-02-01,Supply Chain Staff,0.9327
2021-02-01,Unassigned,0.3651
2021-02-02,,1.2599
2021-02-02,Customer Service,0.9613
2021-02-02,Entertainment and Recreation,0.5806
2021-02-02,Facilities/Constr,0.7791
2021-02-02,Finance/Insurance,1.0240
2021-02-02,Food & Beverage,1.0015
2021-02-02,Healthcare,0.6659
2021-02-02,Hospitality Staff,0.7468
2021-02-02,Human Resources,0.5351
2021-02-02,IT,0.3510
2021-02-02,Manufacturing/Operations Staff,0.8815
2021-02-02,Marketing/Advertising,1.1064
2021-02-02,Product Management,0.9377
2021-02-02,Retail Staff,0.9367
2021-02-02,Sales,0.8535
2021-02-02,Security,0.8324
2021-02-02,Skilled Trades,0.9831
2021-02-02,Supply Chain Staff,0.9854
2021-02-02,Unassigned,0.3796
2021-02-03,,1.2560
2021-02-03,Customer Service,1.0114
2021-02-03,Entertainment and Recreation,0.5891
2021-02-03,Facilities/Constr,0.7878
2021-02-03,Finance/Insurance,1.0296
2021-02-03,Food & Beverage,1.0327
2021-02-03,Healthcare,0.6833
2021-02-03,Hospitality Staff,0.7576
2021-02-03,Human Resources,0.5389
2021-02-03,IT,0.3418
2021-02-03,Manufacturing/Operations Staff,0.8858
2021-02-03,Marketing/Advertising,1.1121
2021-02-03,Product Management,0.9408
2021-02-03,Retail Staff,0.9602
2021-02-03,Sales,0.8559
2021-02-03,Security,0.8404
2021-02-03,Skilled Trades,0.9860
2021-02-03,Supply Chain Staff,0.9974
2021-02-03,Unassigned,0.3822
2021-02-04,,1.2269
2021-02-04,Customer Service,1.0351
2021-02-04,Entertainment and Recreation,0.5730
2021-02-04,Facilities/Constr,0.7654
2021-02-04,Finance/Insurance,0.9937
2021-02-04,Food & Beverage,1.0131
2021-02-04,Healthcare,0.6695
2021-02-04,Hospitality Staff,0.7337
2021-02-04,Human Resources,0.5341
2021-02-04,IT,0.3262
2021-02-04,Manufacturing/Operations Staff,0.8572
2021-02-04,Marketing/Advertising,1.0501
2021-02-04,Product Management,0.9044
2021-02-04,Retail Staff,0.9328
2021-02-04,Sales,0.8222
2021-02-04,Security,0.8384
2021-02-04,Skilled Trades,0.9576
2021-02-04,Supply Chain Staff,0.9707
2021-02-04,Unassigned,0.3705
2021-02-05,,1.2378
2021-02-05,Customer Service,1.0734
2021-02-05,Entertainment and Recreation,0.5591
2021-02-05,Facilities/Constr,0.7551
2021-02-05,Finance/Insurance,0.9907
2021-02-05,Food & Beverage,1.0059
2021-02-05,Healthcare,0.6586
2021-02-05,Hospitality Staff,0.7267
2021-02-05,Human Resources,0.5152
2021-02-05,IT,0.3256
2021-02-05,Manufacturing/Operations Staff,0.8388
2021-02-05,Marketing/Advertising,1.0426
2021-02-05,Product Management,0.8942
2021-02-05,Retail Staff,0.9293
2021-02-05,Sales,0.8165
2021-02-05,Security,0.8141
2021-02-05,Skilled Trades,0.9460
2021-02-05,Supply Chain Staff,0.9396
2021-02-05,Unassigned,0.3658
2021-02-06,,1.2768
2021-02-06,Customer Service,1.1160
2021-02-06,Entertainment and Recreation,0.5724
2021-02-06,Facilities/Constr,0.7781
2021-02-06,Finance/Insurance,1.0127
2021-02-06,Food & Beverage,1.0255
2021-02-06,Healthcare,0.6719
2021-02-06,Hospitality Staff,0.7396
2021-02-06,Human Resources,0.5271
2021-02-06,IT,0.3267
2021-02-06,Manufacturing/Operations Staff,0.8482
2021-02-06,Marketing/Advertising,1.0636
2021-02-06,Product Management,0.9159
2021-02-06,Retail Staff,0.9493
2021-02-06,Sales,0.8287
2021-02-06,Security,0.8407
2021-02-06,Skilled Trades,0.9745
2021-02-06,Supply Chain Staff,0.9601
2021-02-06,Unassigned,0.3733
2021-02-07,,1.2899
2021-02-07,Customer Service,1.1358
2021-02-07,Entertainment and Recreation,0.5757
2021-02-07,Facilities/Constr,0.7869
2021-02-07,Finance/Insurance,1.0221
2021-02-07,Food & Beverage,1.0321
2021-02-07,Healthcare,0.6772
2021-02-07,Hospitality Staff,0.7450
2021-02-07,Human Resources,0.5296
2021-02-07,IT,0.3258
2021-02-07,Manufacturing/Operations Staff,0.8495
2021-02-07,Marketing/Advertising,1.0708
2021-02-07,Product Management,0.9138
2021-02-07,Retail Staff,0.9619
2021-02-07,Sales,0.8326
2021-02-07,Security,0.8440
2021-02-07,Skilled Trades,0.9827
2021-02-07,Supply Chain Staff,0.9675
2021-02-07,Unassigned,0.3760
2021-02-08,,1.2492
2021-02-08,Customer Service,1.1199
2021-02-08,Entertainment and Recreation,0.5579
2021-02-08,Facilities/Constr,0.7678
2021-02-08,Finance/Insurance,0.9900
2021-02-08,Food & Beverage,1.0066
2021-02-08,Healthcare,0.6631
2021-02-08,Hospitality Staff,0.7348
2021-02-08,Human Resources,0.5197
2021-02-08,IT,0.3178
2021-02-08,Manufacturing/Operations Staff,0.8246
2021-02-08,Marketing/Advertising,1.0444
2021-02-08,Product Management,0.8892
2021-02-08,Retail Staff,0.9226
2021-02-08,Sales,0.8142
2021-02-08,Security,0.8370
2021-02-08,Skilled Trades,0.9523
2021-02-08,Supply Chain Staff,0.9479
2021-02-08,Unassigned,0.3639
2021-02-09,,1.2282
2021-02-09,Customer Service,1.1247
2021-02-09,Entertainment and Recreation,0.5391
2021-02-09,Facilities/Constr,0.7710
2021-02-09,Finance/Insurance,0.9934
2021-02-09,Food & Beverage,0.9314
2021-02-09,Healthcare,0.6789
2021-02-09,Hospitality Staff,0.7282
2021-02-09,Human Resources,0.5507
2021-02-09,IT,0.3269
2021-02-09,Manufacturing/Operations Staff,0.8340
2021-02-09,Marketing/Advertising,1.0357
2021-02-09,Product Management,0.8982
2021-02-09,Retail Staff,0.8713
2021-02-09,Sales,0.8221
2021-02-09,Security,0.8352
2021-02-09,Skilled Trades,0.9548
2021-02-09,Supply Chain Staff,0.9231
2021-02-09,Unassigned,0.3567
2021-02-10,,1.2431
2021-02-10,Customer Service,1.1272
2021-02-10,Entertainment and Recreation,0.5303
2021-02-10,Facilities/Constr,0.7657
2021-02-10,Finance/Insurance,0.9812
2021-02-10,Food & Beverage,0.9097
2021-02-10,Healthcare,0.6711
2021-02-10,Hospitality Staff,0.7223
2021-02-10,Human Resources,0.5505
2021-02-10,IT,0.3266
2021-02-10,Manufacturing/Operations Staff,0.8267
2021-02-10,Marketing/Advertising,1.0414
2021-02-10,Product Management,0.8757
2021-02-10,Retail Staff,0.8480
2021-02-10,Sales,0.8104
2021-02-10,Security,0.8468
2021-02-10,Skilled Trades,0.9576
2021-02-10,Supply Chain Staff,0.9276
2021-02-10,Unassigned,0.3524
2021-02-11,,1.2545
2021-02-11,Customer Service,1.1308
2021-02-11,Entertainment and Recreation,0.5303
2021-02-11,Facilities/Constr,0.7639
2021-02-11,Finance/Insurance,0.9747
2021-02-11,Food & Beverage,0.9101
2021-02-11,Healthcare,0.6638
2021-02-11,Hospitality Staff,0.7185
2021-02-11,Human Resources,0.5370
2021-02-11,IT,0.3314
2021-02-11,Manufacturing/Operations Staff,0.8203
2021-02-11,Marketing/Advertising,1.0601
2021-02-11,Product Management,0.8758
2021-02-11,Retail Staff,0.8479
2021-02-11,Sales,0.8103
2021-02-11,Security,0.8297
2021-02-11,Skilled Trades,0.9637
2021-02-11,Supply Chain Staff,0.9188
2021-02-11,Unassigned,0.3502
2021-02-12,,1.2639
2021-02-12,Customer Service,1.1559
2021-02-12,Entertainment and Recreation,0.5466
2021-02-12,Facilities/Constr,0.7754
2021-02-12,Finance/Insurance,0.9965
2021-02-12,Food & Beverage,0.9344
2021-02-12,Healthcare,0.6685
2021-02-12,Hospitality Staff,0.7343
2021-02-12,Human Resources,0.5400
2021-02-12,IT,0.3292
2021-02-12,Manufacturing/Operations Staff,0.8209
2021-02-12,Marketing/Advertising,1.0685
2021-02-12,Product Management,0.8834
2021-02-12,Retail Staff,0.8826
2021-02-12,Sales,0.8212
2021-02-12,Security,0.8573
2021-02-12,Skilled Trades,0.9765
2021-02-12,Supply Chain Staff,0.9311
2021-02-12,Unassigned,0.3578
2021-02-13,,1.2313
2021-02-13,Customer Service,1.1357
2021-02-13,Entertainment and Recreation,0.5382
2021-02-13,Facilities/Constr,0.7602
2021-02-13,Finance/Insurance,0.9823
2021-02-13,Food & Beverage,0.9200
2021-02-13,Healthcare,0.6499
2021-02-13,Hospitality Staff,0.7186
2021-02-13,Human Resources,0.5300
2021-02-13,IT,0.3286
2021-02-13,Manufacturing/Operations Staff,0.8279
2021-02-13,Marketing/Advertising,1.0513
2021-02-13,Product Management,0.8703
2021-02-13,Retail Staff,0.8679
2021-02-13,Sales,0.8008
2021-02-13,Security,0.8327
2021-02-13,Skilled Trades,0.9530
2021-02-13,Supply Chain Staff,0.9124
2021-02-13,Unassigned,0.3518
2021-02-14,,1.2317
2021-02-14,Customer Service,1.1335
2021-02-14,Entertainment and Recreation,0.5359
2021-02-14,Facilities/Constr,0.7607
2021-02-14,Finance/Insurance,0.9816
2021-02-14,Food & Beverage,0.9183
2021-02-14,Healthcare,0.6487
2021-02-14,Hospitality Staff,0.7219
2021-02-14,Human Resources,0.5359
2021-02-14,IT,0.3310
2021-02-14,Manufacturing/Operations Staff,0.8315
2021-02-14,Marketing/Advertising,1.0553
2021-02-14,Product Management,0.8729
